rep,Ne,n0,n1,L,pi0,pi1,relative_change,num_sites
4,100,5,5,10000,0.0068399999999999945,0.005519999999999988,-19.298245614035206,168
4,100,5,5,20000,0.005190000000000001,0.0043100000000000065,-16.95568400770702,234
4,100,5,5,50000,0.007260000000000001,0.006862000000000009,-5.482093663911736,808
4,100,5,5,100000,0.005426999999999924,0.0026350000000000154,-51.44647134696789,1488
4,100,5,5,200000,0.0030684999999999745,0.005486499999999866,78.80071696268246,3275
4,100,5,5,500000,0.006831599999999734,0.005721600000000657,-16.248023888973595,8946
4,100,5,5,1000000,0.005029499999999636,0.004698199999999966,-6.587135898194533,11223
4,100,10,10,1,0.0,0.0,,0
4,100,10,10,2,0.0,0.0,,0
4,100,10,10,5,0.0,0.0,,0
4,100,10,10,10,0.0,0.0,,0
4,100,10,10,20,0.0,0.0,,0
4,100,10,10,50,0.0,0.0,,0
4,100,10,10,100,0.0,0.0,,0
4,100,10,10,200,0.0,0.0,,0
4,100,10,10,500,0.012533333333333332,0.011511111111111109,-8.156028368794333,13
4,100,10,10,1000,0.004066666666666668,0.004333333333333334,6.557377049180308,14
4,100,10,10,2000,0.0047,0.0052444444444444465,11.583924349881837,26
4,100,10,10,5000,0.005808888888888893,0.006075555555555561,4.590665646518759,88
4,100,10,10,10000,0.008568888888888902,0.008531111111111126,-0.44087136929457815,226
4,100,10,10,20000,0.009577777777777723,0.008926666666666642,-6.7981438515078505,457
4,100,10,10,50000,0.0029159999999999985,0.0018911111111111142,-35.14708123761608,528
4,100,10,10,100000,0.0029506666666666366,0.0024528888888888695,-16.8700105437564,1104
4,100,10,10,200000,0.004013000000000055,0.004285555555555624,6.7918154885513475,2565
4,100,10,10,500000,0.0038509333333335274,0.0030328888888891434,-21.242757888416907,7052
4,100,10,10,1000000,0.0040389777777770286,0.0044490222222219105,10.152183720866176,13040
4,100,20,20,1,0.0,0.0,,0
4,100,20,20,2,0.0,0.0,,0
4,100,20,20,5,0.0,0.0,,0
4,100,20,20,10,0.0,0.0,,0
4,100,20,20,20,0.0,0.0,,0
4,100,20,20,50,0.018000000000000002,0.01368421052631579,-23.97660818713451,3
4,100,20,20,100,0.01168421052631579,0.010105263157894737,-13.513513513513518,2
4,100,20,20,200,0.00436842105263158,0.003973684210526316,-9.036144578313264,5
4,100,20,20,500,0.0025578947368421054,0.004578947368421052,79.01234567901231,6
4,100,20,20,1000,0.0045105263157894735,0.00491578947368421,8.984830805134186,15
4,100,20,20,2000,0.0021578947368421056,0.002907894736842104,34.75609756097553,28
4,100,20,20,5000,0.0020347368421052632,0.0023705263157894722,16.50284531815823,60
4,100,20,20,10000,0.0017689473684210518,0.0026142105263157922,47.78339779827455,167
4,100,20,20,20000,0.004393947368421047,0.005074999999999978,15.499790381505312,425
4,100,20,20,50000,0.0029723157894736723,0.002988842105263145,0.5560080745121265,627
4,100,20,20,100000,0.004694157894736832,0.00475389473684209,1.2725784569844856,1558
4,100,20,20,200000,0.0028492368421052998,0.003432105263157938,20.457001413120754,3303
4,100,20,20,500000,0.0046425473684206285,0.004682336842105018,0.8570612322675294,9908
4,100,20,20,1000000,0.0021605999999997653,0.00298936315789444,38.35800971465169,13987
4,100,50,50,1,0.0,0.0,,0
4,100,50,50,2,0.0,0.0,,0
4,100,50,50,5,0.0,0.0,,0
4,100,50,50,10,0.0,0.0,,0
4,100,50,50,20,0.0,0.0,,0
4,100,50,50,50,0.004914285714285715,0.0043102040816326535,-12.29235880398671,1
4,100,50,50,100,0.0,0.0,,0
4,100,50,50,200,0.0029918367346938772,0.0024816326530612246,-17.0532060027285,4
4,100,50,50,500,0.0033648979591836734,0.0029567346938775513,-12.130033964095091,7
4,100,50,50,1000,0.0032914285714285715,0.002979591836734694,-9.47420634920635,17
4,100,50,50,2000,0.001659183673469388,0.0015408163265306124,-7.134071340713408,24
4,100,50,50,5000,0.0020375510204081607,0.0016442448979591838,-19.30288461538451,156
4,100,50,50,10000,0.004084979591836729,0.004472163265306124,9.478227853160599,207
4,100,50,50,20000,0.0035017959183673447,0.003052204081632656,-12.838893162691884,363
4,100,50,50,50000,0.008517763265306176,0.008362399999999921,-1.8239913515683996,1483
4,100,50,50,100000,0.004011420408163255,0.00385808979591841,-3.822352100837311,2013
4,100,50,50,200000,0.005714375510203987,0.005321893877550883,-6.868320640676516,4335
4,100,50,50,500000,0.004167902040816143,0.00420953469387719,0.9988875135101426,9854
4,100,50,50,1000000,0.00522199020408184,0.005617545306123003,7.574795941439558,22989
4,100,100,100,1,0.0,0.0,,0
4,100,100,100,2,0.0,0.0,,0
4,100,100,100,5,0.0,0.0,,0
4,100,100,100,10,0.0,0.0,,0
4,100,100,100,20,0.022333333333333334,0.024434343434343433,9.407507914970598,1
4,100,100,100,50,0.0,0.0,,0
4,100,100,100,100,0.014214141414141412,0.011842424242424241,-16.68561682774303,6
4,100,100,100,200,0.0013272727272727273,0.0018525252525252525,39.5738203957382,3
4,100,100,100,500,0.002956767676767677,0.0030868686868686874,4.400109319486208,13
4,100,100,100,1000,0.005946262626262624,0.00583131313131313,-1.9331385472582607,33
4,100,100,100,2000,0.001904040404040404,0.0020280808080808082,6.5145888594164525,32
4,100,100,100,5000,0.003665737373737372,0.003734060606060604,1.8638332580158026,107
4,100,100,100,10000,0.0010498585858585844,0.0013179797979797961,25.538793103448274,162
4,100,100,100,20000,0.003370101010101022,0.003307050505050507,-1.8708787915121015,449
4,100,100,100,50000,0.004518149494949534,0.004618359595959632,2.2179456682899565,1161
4,100,100,100,100000,0.0051805717171716234,0.004920761616161571,-5.015085500098015,2508
4,100,100,100,200000,0.0018864686868686673,0.001973629292929269,4.620304946872931,3119
4,100,100,100,500000,0.0053636125252519914,0.005129107474747642,-4.372147492017646,13005
4,100,100,100,1000000,0.007108031313131458,0.007375682020203158,3.7654688799307787,30119
4,100,200,200,1,0.0,0.0,,0
4,100,200,200,2,0.0,0.0,,0
4,100,200,200,5,0.0,0.0,,0
4,100,200,200,10,0.0,0.0,,0
4,100,200,200,20,0.02487437185929648,0.022047738693467336,-11.36363636363636,1
4,100,200,200,50,0.010046231155778896,0.009968844221105527,-0.7703081232493181,1
4,100,200,200,100,0.009066834170854271,0.00648643216080402,-28.459790500471097,4
4,100,200,200,200,0.009849748743718594,0.009823618090452261,-0.2652925871129119,7
4,100,200,200,500,0.0010733668341708542,0.0009716582914572864,-9.47565543071161,9
4,100,200,200,1000,0.0032116582914572867,0.0034479899497487435,7.358555513831501,22
4,100,200,200,2000,0.004362336683417086,0.0042483919597989936,-2.612011219840954,48
4,100,200,200,5000,0.0023474170854271316,0.002294442211055274,-2.256730374023779,147
4,100,200,200,10000,0.005446874371859302,0.005506804020100498,1.1002575816842106,256
4,100,200,200,20000,0.004728432160804031,0.004976562814070344,5.247630606254062,625
4,100,200,200,50000,0.0027366391959799076,0.0026942703517588017,-1.5482071689737265,1071
4,100,200,200,100000,0.004411839195979863,0.004721209045226166,7.01226485154322,3385
4,100,200,200,200000,0.0020397103015074736,0.002138242462311501,4.830693884872078,4041
4,100,200,200,500000,0.0016708254271357147,0.0018024111557789686,7.875492346847415,9424
4,100,200,200,1000000,0.0024930828140706644,0.0024813354773871926,-0.4711972108255373,18608
4,100,500,500,1,0.0,0.0,,0
4,100,500,500,2,0.0,0.0,,0
4,100,500,500,5,0.0,0.0,,0
4,100,500,500,10,0.0,0.0,,0
4,100,500,500,20,0.0,0.0,,0
4,100,500,500,50,0.0010149899799599198,0.0010908216432865732,7.471173590270101,1
4,100,500,500,100,0.003714228456913828,0.003580761523046092,-3.5933959210100443,2
4,100,500,500,200,0.001131503006012024,0.000977555110220441,-13.605610853317264,3
4,100,500,500,500,0.0033946452905811624,0.0035620521042084166,4.931496498080194,12
4,100,500,500,1000,0.001232753507014028,0.0013122885771543087,6.45182266266111,28
4,100,500,500,2000,0.004809310621242482,0.005195883767535067,8.038015772678751,79
4,100,500,500,5000,0.0032675799599198386,0.002913943086172345,-10.822592808292569,163
4,100,500,500,10000,0.0050431206412825695,0.005195288176352713,3.0173288702338907,338
4,100,500,500,20000,0.0029000472945891727,0.003002211623246488,3.522850432402629,537
4,100,500,500,50000,0.0026049444488977854,0.0025458844088176425,-2.2672283896546275,1430
4,100,500,500,100000,0.003577322404809654,0.0034012610821643097,-4.921595056923936,2647
4,100,500,500,200000,0.0025525773947897043,0.0026308800000001734,3.0675898552694085,7135
4,100,500,500,500000,0.0016608230380761673,0.0015143211703407022,-8.821040193732332,11529
4,100,500,500,1000000,0.0023462181963926233,0.002362796857715179,0.7066120852717821,26532
4,100,1000,1000,1,0.0,0.0,,0
4,100,1000,1000,2,0.0,0.0,,0
4,100,1000,1000,5,0.0,0.0,,0
4,100,1000,1000,10,0.0,0.0,,0
4,100,1000,1000,20,0.02492252252252252,0.024822322322322322,-0.4020467836257237,1
4,100,1000,1000,50,0.0,0.0,,0
4,100,1000,1000,100,0.006035375375375376,0.006023983983983984,-0.1887437099251407,3
4,100,1000,1000,200,0.0004898098098098098,0.0005080680680680681,3.727622006049211,5
4,100,1000,1000,500,0.0020204884884884888,0.0019857697697697697,-1.7183329138733114,6
4,100,1000,1000,1000,0.00536919119119119,0.005017995995995994,-6.540932939236259,43
4,100,1000,1000,2000,0.0037520700700700714,0.003677898898898899,-1.9768066636822472,61
4,100,1000,1000,5000,0.003934276276276275,0.003968353153153152,0.8661536324319836,171
4,100,1000,1000,10000,0.00394827727727728,0.003956295095095095,0.2030712955232006,307
4,100,1000,1000,20000,0.00196632742742743,0.0019528254254254271,-0.6866609199296918,550
4,100,1000,1000,50000,0.003621091251251257,0.003586556716716737,-0.9537051716823421,1363
4,100,1000,1000,100000,0.00874791081081078,0.00926390848848797,5.898524674480138,4930
4,100,1000,1000,200000,0.0023763104904905253,0.0023947141141141513,0.7744620788097041,5234
4,100,1000,1000,500000,0.004073712452452514,0.004117669973973803,1.0790531249898296,15908
4,100,1000,1000,1000000,0.003771328218217359,0.0037369581341348194,-0.911352237031913,34833
4,100,2000,2000,1,0.0,0.0,,0
4,100,2000,2000,2,0.0,0.0,,0
4,100,2000,2000,5,0.0,0.0,,0
4,100,2000,2000,10,0.05989669834917459,0.059404702351175585,-0.8214075425841646,2
4,100,2000,2000,20,0.0,0.0,,0
4,100,2000,2000,50,0.0,0.0,,0
4,100,2000,2000,100,0.0008051225612806404,0.0007222361180590295,-10.294885177453038,1
4,100,2000,2000,200,0.0010989469734867432,0.0012798524262131066,16.461708989687274,4
4,100,2000,2000,500,0.0023487193596798397,0.002301168584292146,-2.0245405306394475,22
4,100,2000,2000,1000,0.0037712516258129065,0.003756986993496748,-0.3782466335187535,32
4,100,2000,2000,2000,0.005987249374687339,0.006027492246123059,0.672142897636051,81
4,100,2000,2000,5000,0.003767493346673335,0.0037395791895947945,-0.7409212043649187,148
4,100,2000,2000,10000,0.004681200100050024,0.004692541820910446,0.24228233397459664,368
4,100,2000,2000,20000,0.007357997698849428,0.007426793196598341,0.9349757986424867,840
4,100,2000,2000,50000,0.002831314507253652,0.002777446633316686,-1.9025747157004291,1510
4,100,2000,2000,100000,0.002634335932966496,0.002647777678839459,0.5102517755898546,2945
4,100,2000,2000,200000,0.002472710302651274,0.0025023658504251343,1.1993134716211193,6470
4,100,2000,2000,500000,0.0018306835797897445,0.0018131362991494456,-0.9585097519864255,13149
4,100,2000,2000,1000000,0.005598714045523218,0.0055986041715849685,-0.0019624852663733053,36492
4,100,5000,5000,1,0.0,0.0,,0
4,100,5000,5000,2,0.0,0.0,,0
4,100,5000,5000,5,0.0,0.0,,0
4,100,5000,5000,10,0.0,0.0,,0
4,100,5000,5000,20,0.01641142228445689,0.01556133226645329,-5.179868041106421,2
4,100,5000,5000,50,0.007717375475095018,0.007553417883576716,-2.12452526182528,2
4,100,5000,5000,100,0.005079835967193439,0.00532747349469894,4.874911888982091,7
4,100,5000,5000,200,0.010642875775155032,0.01020060052010402,-4.155599148150066,11
4,100,5000,5000,500,0.001704834086817363,0.001725462372474495,1.209987870176935,18
4,100,5000,5000,1000,0.0027158426085217044,0.0026644734546909386,-1.8914628435970795,40
4,100,5000,5000,2000,0.0018907909181836357,0.0019267500700140027,1.9018047677588106,92
4,100,5000,5000,5000,0.0013864175075014998,0.0013920695019003807,0.4076690007374849,158
4,100,5000,5000,10000,0.0028151814922984584,0.0028546777995599095,1.4029755228748773,311
4,100,5000,5000,20000,0.0038271193798759783,0.0038459001080216014,0.4907275232744832,811
4,100,5000,5000,50000,0.0037325494570914237,0.0037480075583116593,0.41414323903644407,1898
4,100,5000,5000,100000,0.0030469060940188472,0.0030178812858572207,-0.9525993668988654,4145
4,100,5000,5000,200000,0.004571628994598751,0.004578022708541601,0.13985636083777822,7584
4,100,5000,5000,500000,0.005541076589237508,0.0055515594283652,0.18918415868953636,21594
4,100,5000,5000,1000000,0.003484445151349868,0.003473964076335118,-0.30079609692492426,39624
4,100,10000,10000,1,0.0,0.0,,0
4,100,10000,10000,2,0.0,0.0,,0
4,100,10000,10000,5,0.0,0.0,,0
4,100,10000,10000,10,0.0,0.0,,0
4,100,10000,10000,20,0.0,0.0,,0
4,100,10000,10000,50,0.0010623726372637262,0.001035998399839984,-2.4825787580215066,4
4,100,10000,10000,100,0.0004251079107910791,0.00042533593359335935,0.05363880475805142,3
4,100,10000,10000,200,0.0035078212821282122,0.003852305430543054,9.82045893187129,14
4,100,10000,10000,500,0.004332587298729873,0.004330963376337634,-0.037481585026921845,23
4,100,10000,10000,1000,0.0025967744174417435,0.0026122182618261826,0.5947318442721659,32
4,100,10000,10000,2000,0.0025830393939393946,0.002600658525852585,0.6821085251169732,85
4,100,10000,10000,5000,0.0019337141834183413,0.0019089844664466433,-1.2788713649491767,177
4,100,10000,10000,10000,0.0029968324952495216,0.00298612552055205,-0.35727638146089336,378
4,100,10000,10000,20000,0.0019828374617461724,0.001976374412441246,-0.32594952584942466,684
4,100,10000,10000,50000,0.004133002525052484,0.004202577603760411,1.6834027631532473,2157
4,100,10000,10000,100000,0.004240519581558212,0.004252763778377869,0.28874284351630086,4070
4,100,10000,10000,200000,0.006477208303130053,0.006419913330732946,-0.8845627578384255,10437
4,100,10000,10000,500000,0.0025961280803681298,0.0026974669470945126,3.9034617549382618,23053
4,100,10000,10000,1000000,0.0034153586428439203,0.0034027865568548865,-0.3681044160728373,41953
4,1000,1,1,1,0.0,0.0,,0
4,1000,1,1,2,0.0,0.0,,0
4,1000,1,1,5,0.0,0.0,,0
4,1000,1,1,10,,,,1
4,1000,1,1,20,,,,1
4,1000,1,1,50,,,,6
4,1000,1,1,100,,,,2
4,1000,1,1,200,,,,2
4,1000,1,1,500,,,,28
4,1000,1,1,1000,,,,29
4,1000,1,1,2000,,,,78
4,1000,1,1,5000,,,,238
4,1000,1,1,10000,,,,1577
4,1000,1,1,20000,,,,241
4,1000,1,1,50000,,,,1707
4,1000,1,1,100000,,,,5071
4,1000,1,1,200000,,,,4951
4,1000,1,1,500000,,,,11816
4,1000,1,1,1000000,,,,21621
4,1000,2,2,1,0.0,0.0,,0
4,1000,2,2,2,0.0,0.0,,0
4,1000,2,2,5,0.0,0.0,,0
4,1000,2,2,10,0.2,0.2,0.0,3
4,1000,2,2,20,0.1,0.0,-100.0,4
4,1000,2,2,50,0.04,0.0,-100.0,2
4,1000,2,2,100,0.12,0.0,-100.0,12
4,1000,2,2,200,0.0,0.005,inf,1
4,1000,2,2,500,0.004,0.002,-50.0,55
4,1000,2,2,1000,0.028,0.06,114.28571428571429,83
4,1000,2,2,2000,0.0365,0.008,-78.08219178082192,86
4,1000,2,2,5000,0.051,0.021,-58.8235294117647,536
4,1000,2,2,10000,0.0708,0.0096,-86.44067796610169,787
4,1000,2,2,20000,0.0003,0.01525,4983.333333333333,1183
4,1000,2,2,50000,0.03488,0.02906,-16.685779816513765,3113
4,1000,2,2,100000,0.02351,0.01778,-24.37260740110591,3545
4,1000,2,2,200000,0.00103,0.09435,9060.194174757282,24336
4,1000,2,2,500000,0.031452,0.027542,-12.431641866971894,29682
4,1000,2,2,1000000,0.041213,0.046887,13.76750054594424,57355
4,1000,5,5,1,0.0,0.0,,0
4,1000,5,5,2,0.0,0.0,,0
4,1000,5,5,5,0.0,0.0,,0
4,1000,5,5,10,0.0,0.0,,0
4,1000,5,5,20,0.2,0.13999999999999999,-30.00000000000001,8
4,1000,5,5,50,0.044,0.044000000000000004,1.5770213417970975e-14,5
4,1000,5,5,100,0.057999999999999996,0.032,-44.82758620689655,13
4,1000,5,5,200,0.044000000000000004,0.03900000000000001,-11.363636363636358,23
4,1000,5,5,500,0.04879999999999997,0.05900000000000005,20.90163934426248,58
4,1000,5,5,1000,0.013000000000000003,0.047899999999999936,268.4615384615379,130
4,1000,5,5,2000,0.03439999999999999,0.036749999999999984,6.831395348837185,168
4,1000,5,5,5000,0.06733999999999972,0.07308000000000035,8.5239085239095,815
4,1000,5,5,10000,0.0373299999999998,0.03902999999999995,4.553978033753428,865
4,1000,5,5,20000,0.0539000000000005,0.058085000000000046,7.764378478663273,2351
4,1000,5,5,50000,0.025100000000000382,0.05774999999999594,130.0796812748807,6513
4,1000,5,5,100000,0.033623000000002186,0.03588399999999966,6.7245635428050035,9068
4,1000,5,5,200000,0.013515500000001185,0.012810500000000054,-5.216233213725487,9202
4,1000,5,5,500000,0.05159880000001295,0.04815479999999565,-6.674573827330164,63340
4,1000,5,5,1000000,0.04152879999999774,0.05188150000003076,24.928964959338042,132697
4,1000,10,10,1,0.0,0.0,,0
4,1000,10,10,2,0.0,0.0,,0
4,1000,10,10,5,0.07111111111111111,0.0,-100.0,1
4,1000,10,10,10,0.0,0.02,inf,1
4,1000,10,10,20,0.01,0.0,-100.0,1
4,1000,10,10,50,0.035111111111111114,0.024000000000000004,-31.645569620253156,5
4,1000,10,10,100,0.02933333333333334,0.026888888888888896,-8.333333333333329,12
4,1000,10,10,200,0.03822222222222221,0.05155555555555555,34.88372093023257,27
4,1000,10,10,500,0.06902222222222215,0.04679999999999995,-32.19575016097875,87
4,1000,10,10,1000,0.023955555555555532,0.04975555555555552,107.69944341372918,156
4,1000,10,10,2000,0.0245111111111111,0.0341000000000001,39.120580235721235,292
4,1000,10,10,5000,0.046488888888888504,0.045302222222221945,-2.5525812619500745,638
4,1000,10,10,10000,0.027124444444444056,0.019413333333333144,-28.428641651646405,1047
4,1000,10,10,20000,0.03303444444444422,0.01773777777777742,-46.305203323131465,1792
4,1000,10,10,50000,0.04475599999999995,0.04458088888889005,-0.3912572864194698,6603
4,1000,10,10,100000,0.04540222222222401,0.015821555555556744,-65.15246439234372,11777
4,1000,10,10,200000,0.038493999999993984,0.04234777777778516,10.011372623764162,25746
4,1000,10,10,500000,0.03340062222224356,0.034146355555573236,2.232692937178411,58343
4,1000,10,10,1000000,0.037189844444432275,0.04121626666666788,10.826671319509662,145981
4,1000,20,20,1,0.39473684210526316,0.5210526315789473,31.999999999999986,1
4,1000,20,20,2,0.0,0.0,,0
4,1000,20,20,5,0.0,0.0,,0
4,1000,20,20,10,0.05421052631578947,0.0,-99.99999999999999,2
4,1000,20,20,20,0.005,0.0,-100.0,1
4,1000,20,20,50,0.05484210526315789,0.05610526315789475,2.30326295585415,9
4,1000,20,20,100,0.02615789473684211,0.029210526315789475,11.670020120724335,11
4,1000,20,20,200,0.033105263157894735,0.029999999999999985,-9.379968203497656,23
4,1000,20,20,500,0.03392631578947367,0.032136842105263165,-5.274588892336279,65
4,1000,20,20,1000,0.050221052631578944,0.04387368421052633,-12.638859777824322,181
4,1000,20,20,2000,0.027544736842105278,0.025718421052631606,-6.630362090379242,242
4,1000,20,20,5000,0.07176210526315747,0.0792831578947362,10.480535101358033,1148
4,1000,20,20,10000,0.01929842105263139,0.017916842105262985,-7.159025827037917,1039
4,1000,20,20,20000,0.034668421052631716,0.0421034210526324,21.44603005920942,2800
4,1000,20,20,50000,0.02139947368421076,0.027268210526315666,27.42467842297941,6017
4,1000,20,20,100000,0.04805894736842119,0.04666594736842158,-2.8985237427712143,16874
4,1000,20,20,200000,0.04710828947369758,0.043583447368424316,-7.482424313541084,32810
4,1000,20,20,500000,0.043372126315777054,0.04624430526314785,6.622176940229955,82947
4,1000,20,20,1000000,0.033096921052637084,0.03614769999997574,9.2177122533142,155661
4,1000,50,50,1,0.0,0.0,,0
4,1000,50,50,2,0.0,0.0,,0
4,1000,50,50,5,0.09159183673469387,0.10057142857142858,9.803921568627462,1
4,1000,50,50,10,0.04326530612244898,0.03306122448979592,-23.584905660377355,2
4,1000,50,50,20,0.03653061224489797,0.019510204081632652,-46.59217877094974,7
4,1000,50,50,50,0.012114285714285713,0.013910204081632653,14.824797843665777,8
4,1000,50,50,100,0.01899591836734694,0.022995918367346938,21.057155135367406,12
4,1000,50,50,200,0.030232653061224496,0.03204081632653061,5.980828945591972,28
4,1000,50,50,500,0.02504653061224488,0.02122775510204082,-15.246724463854951,77
4,1000,50,50,1000,0.036866938775510144,0.040661224489795915,10.291838271113054,176
4,1000,50,50,2000,0.025105306122448903,0.032808979591836714,30.685439292450077,320
4,1000,50,50,5000,0.0348688979591836,0.03709093877551013,6.372558200513184,879
4,1000,50,50,10000,0.06917518367346918,0.07939044897959173,14.767239873683797,2670
4,1000,50,50,20000,0.044282285714285115,0.04454159183673431,0.5855752887786172,3778
4,1000,50,50,50000,0.025721648979590447,0.02973270204081595,15.594074331735829,7501
4,1000,50,50,100000,0.03463984489795965,0.03742916734693875,8.052352593366829,17654
4,1000,50,50,200000,0.04767814693878705,0.055120122448985,15.608776741580462,45895
4,1000,50,50,500000,0.052765575510219535,0.048809944489774576,-7.496613051588607,114291
4,1000,50,50,1000000,0.043082141224549016,0.04312523673475525,0.10003103137704478,197882
4,1000,100,100,1,0.058787878787878785,0.02,-65.97938144329898,1
4,1000,100,100,2,0.0,0.0,,0
4,1000,100,100,5,0.1214949494949495,0.132,8.646491519787162,2
4,1000,100,100,10,0.025292929292929294,0.020181818181818183,-20.207667731629396,3
4,1000,100,100,20,0.021363636363636366,0.023303030303030305,9.078014184397158,2
4,1000,100,100,50,0.0027515151515151515,0.0035191919191919193,27.900146842878122,4
4,1000,100,100,100,0.03528484848484848,0.034537373737373735,-2.118401465704796,25
4,1000,100,100,200,0.050333333333333306,0.05286060606060603,5.021071643588199,45
4,1000,100,100,500,0.0700008080808081,0.07045414141414141,0.6476115715835693,125
4,1000,100,100,1000,0.025176363636363632,0.022030101010100996,-12.496890622116343,204
4,1000,100,100,2000,0.021525252525252597,0.021811414141414128,1.3294228061938775,429
4,1000,100,100,5000,0.03208731313131303,0.03255082828282829,1.4445433608553937,1056
4,1000,100,100,10000,0.04665723232323216,0.049145515151514614,5.3331127981276625,2285
4,1000,100,100,20000,0.03237033333333267,0.02912308080808097,-10.031569622138889,3572
4,1000,100,100,50000,0.025451325252524977,0.022165834343433482,-12.908918794967457,8702
4,1000,100,100,100000,0.025511993939391908,0.02426014343434043,-4.906909699122158,19188
4,1000,100,100,200000,0.02228468989898997,0.021283489898985507,-4.492770617597155,36603
4,1000,100,100,500000,0.03921444565656943,0.03853086181817985,-1.7431939351540051,100899
4,1000,100,100,1000000,0.053189793333258184,0.0526540864645737,-1.0071610267933093,232995
4,1000,200,200,1,0.0,0.0,,0
4,1000,200,200,2,0.0,0.0,,0
4,1000,200,200,5,0.007939698492462312,0.01909547738693467,140.506329113924,2
4,1000,200,200,10,0.04156281407035176,0.04392964824120603,5.694595574900242,2
4,1000,200,200,20,0.09211306532663317,0.08494221105527638,-7.784839475191625,8
4,1000,200,200,50,0.03176281407035175,0.028854271356783916,-9.157068725477782,10
4,1000,200,200,100,0.03098592964824121,0.030521105527638193,-1.500113522104379,21
4,1000,200,200,200,0.030998743718592965,0.030116582914572868,-2.845795339412349,40
4,1000,200,200,500,0.06570361809045232,0.06051507537688444,-7.896890406286235,154
4,1000,200,200,1000,0.02407251256281409,0.022470201005025125,-6.656187440376,216
4,1000,200,200,2000,0.013011381909547743,0.01213595477386934,-6.728164170141038,354
4,1000,200,200,5000,0.07477622110552745,0.0746941507537686,-0.10975461255661283,1379
4,1000,200,200,10000,0.030457949748743524,0.03096622613065303,1.6687806832121843,2179
4,1000,200,200,20000,0.050227293969850845,0.051463577889448116,2.4613787084356087,4908
4,1000,200,200,50000,0.06048555376884444,0.06237690251256375,3.1269429241689988,12811
4,1000,200,200,100000,0.02958618592965113,0.03193061005025628,7.924049846031629,19080
4,1000,200,200,200000,0.03852484170854315,0.038303785175882184,-0.5738025722035538,44118
4,1000,200,200,500000,0.029675783517581163,0.028699889849245354,-3.28851862582718,105676
4,1000,200,200,1000000,0.05332653301509048,0.05306357869347781,-0.49310222650000196,247282
4,1000,500,500,1,0.0,0.0,,0
4,1000,500,500,2,0.040316633266533064,0.04214829659318637,4.543195148623122,1
4,1000,500,500,5,0.0,0.0008,inf,1
4,1000,500,500,10,0.0015951903807615228,0.0007983967935871743,-49.94974874371859,2
4,1000,500,500,20,0.04899719438877755,0.04886452905811623,-0.2707610758458199,10
4,1000,500,500,50,0.03670332665330661,0.038465250501002,4.800447284624156,9
4,1000,500,500,100,0.035007454909819644,0.03599214428857715,2.8127991060592685,25
4,1000,500,500,200,0.024962765531062105,0.0249429258517034,-0.07947708892277225,45
4,1000,500,500,500,0.04563615230460922,0.04893997595190385,7.239487731661699,142
4,1000,500,500,1000,0.03368108216432864,0.03384250100200399,0.4792566844728836,229
4,1000,500,500,2000,0.03236416833667337,0.032053206412825656,-0.960821611767933,502
4,1000,500,500,5000,0.04282084969939865,0.04276357354709399,-0.133757626732634,1269
4,1000,500,500,10000,0.06656125130260489,0.07145797034068158,7.356711212977233,3028
4,1000,500,500,20000,0.042094577555110445,0.0421592941883764,0.15374102087430522,5486
4,1000,500,500,50000,0.05223842468937908,0.050992563046090206,-2.3849525530240165,13633
4,1000,500,500,100000,0.03968650060120252,0.03978087462925569,0.23779881476955556,28571
4,1000,500,500,200000,0.035687991062125946,0.03596063338677743,0.763960975491349,53899
4,1000,500,500,500000,0.05734660368741304,0.055893881939908706,-2.533230660743018,148917
4,1000,500,500,1000000,0.031110196857750495,0.03112430913832835,0.04536223490447133,246959
4,1000,1000,1000,1,0.0,0.002,inf,1
4,1000,1000,1000,2,0.0,0.0,,0
4,1000,1000,1000,5,0.01757117117117117,0.01973813813813814,12.33251298878863,1
4,1000,1000,1000,10,0.02690690690690691,0.02758258258258258,2.5111607142857015,1
4,1000,1000,1000,20,0.03337287287287287,0.035351951951951954,5.930202912461214,8
4,1000,1000,1000,50,0.050309029029029034,0.049021541541541556,-2.55915789339639,20
4,1000,1000,1000,100,0.03504156156156155,0.03564416416416417,1.7196796482484173,21
4,1000,1000,1000,200,0.015255365365365365,0.01515712712712712,-0.6439586065980207,53
4,1000,1000,1000,500,0.048774770770770796,0.04710911311311315,-3.4149984332798167,151
4,1000,1000,1000,1000,0.058920270270270254,0.05914014214214216,0.37316847133141295,320
4,1000,1000,1000,2000,0.0796262462462463,0.08846377077077129,11.098758187337767,722
4,1000,1000,1000,5000,0.07236903063063033,0.07127977337337366,-1.5051428045460655,1648
4,1000,1000,1000,10000,0.10417254494494382,0.10424379999999944,0.0684009928847164,3962
4,1000,1000,1000,20000,0.05502703053053026,0.05305204954954802,-3.5891105915418717,7067
4,1000,1000,1000,50000,0.01693771559559522,0.01695504168168103,0.10229293311735575,11500
4,1000,1000,1000,100000,0.037698976836837914,0.037715354914914664,0.04344435698516585,26175
4,1000,1000,1000,200000,0.045707707587586605,0.0459156601901962,0.4549617856268834,58004
4,1000,1000,1000,500000,0.03255295869870887,0.0328314834674798,0.855605081396113,133046
4,1000,1000,1000,1000000,0.02749529215415082,0.027959369867865076,1.687844272075484,280200
4,1000,2000,2000,1,0.0777583791895948,0.08690295147573787,11.760240351520531,1
